State,Year,Average Temperature (F)
West Virginia,195705,62.3
West Virginia,195706,70.8
West Virginia,195707,71.6
West Virginia,195708,69.2
West Virginia,195709,66
West Virginia,195710,49.2
West Virginia,195711,43.2
West Virginia,195712,35.9
West Virginia,195801,27
West Virginia,195802,23.9
West Virginia,195803,36
West Virginia,195804,50.9
West Virginia,195805,59.5
West Virginia,195806,65.6
West Virginia,195807,72.9
West Virginia,195808,69.6
West Virginia,195809,63.8
West Virginia,195810,52.1
West Virginia,195811,44.2
West Virginia,195812,26.7
West Virginia,195901,28.3
West Virginia,195902,34.6
West Virginia,195903,38.8
West Virginia,195904,52
West Virginia,195905,64.5
West Virginia,195906,67.4
West Virginia,195907,72.6
West Virginia,195908,73.7
West Virginia,195909,66.3
West Virginia,195910,54.9
West Virginia,195911,40.4
West Virginia,195912,35.4
West Virginia,196001,33
West Virginia,196002,30.6
West Virginia,196003,27.6
West Virginia,196004,54.4
West Virginia,196005,58
West Virginia,196006,67.5
West Virginia,196007,69.8
West Virginia,196008,72.3
West Virginia,196009,65.8
West Virginia,196010,53.8
West Virginia,196011,42.4
West Virginia,196012,25.3
West Virginia,196101,24.4
West Virginia,196102,36.5
West Virginia,196103,44.3
West Virginia,196104,45.4
West Virginia,196105,55.8
West Virginia,196106,65.7
West Virginia,196107,70.5
West Virginia,196108,70.8
West Virginia,196109,68
West Virginia,196110,53.4
West Virginia,196111,44
West Virginia,196112,32.9
West Virginia,196201,29.1
West Virginia,196202,35
West Virginia,196203,38.6
West Virginia,196204,48
West Virginia,196205,65.9
West Virginia,196206,68.1
West Virginia,196207,69.3
West Virginia,196208,69.6
West Virginia,196209,61.3
West Virginia,196210,54.5
West Virginia,196211,40.3
West Virginia,196212,27.2
West Virginia,196301,24.9
West Virginia,196302,25
West Virginia,196303,43.7
West Virginia,196304,51.4
West Virginia,196305,58.5
West Virginia,196306,66.7
West Virginia,196307,69.2
West Virginia,196308,67.9
West Virginia,196309,61.3
West Virginia,196310,55.6
West Virginia,196311,43.4
West Virginia,196312,23.6
West Virginia,196401,30.7
West Virginia,196402,28
West Virginia,196403,41
West Virginia,196404,52.6
West Virginia,196405,61.9
West Virginia,196406,68.5
West Virginia,196407,71.6
West Virginia,196408,68.6
West Virginia,196409,63.5
West Virginia,196410,49.2
West Virginia,196411,44.9
West Virginia,196412,35.6
West Virginia,196501,30
West Virginia,196502,31.6
West Virginia,196503,37.2
West Virginia,196504,51.3
West Virginia,196505,65
West Virginia,196506,66.6
West Virginia,196507,70.2
West Virginia,196508,69.5
West Virginia,196509,66.8
West Virginia,196510,50.5
West Virginia,196511,43.2
West Virginia,196512,36.2
West Virginia,196601,24.5
West Virginia,196602,30.8
West Virginia,196603,42.2
West Virginia,196604,48.4
West Virginia,196605,58.8
West Virginia,196606,67.4
West Virginia,196607,72.9
West Virginia,196608,69.4
West Virginia,196609,61
West Virginia,196610,49.6
West Virginia,196611,43
West Virginia,196612,32.1
West Virginia,196701,34.1
West Virginia,196702,28.3
West Virginia,196703,43.3
West Virginia,196704,53.1
West Virginia,196705,55.6
West Virginia,196706,68.4
West Virginia,196707,69.1
West Virginia,196708,67.6
West Virginia,196709,59.3
West Virginia,196710,52.1
West Virginia,196711,38.1
West Virginia,196712,35.7
West Virginia,196801,25
West Virginia,196802,24.5
West Virginia,196803,42.8
West Virginia,196804,52.1
West Virginia,196805,57.3
West Virginia,196806,67.5
West Virginia,196807,71.7
West Virginia,196808,71.9
West Virginia,196809,63.6
West Virginia,196810,53.3
West Virginia,196811,43.3
West Virginia,196812,30
West Virginia,196901,27.7
West Virginia,196902,31.5
West Virginia,196903,34.8
West Virginia,196904,52.6
West Virginia,196905,61
West Virginia,196906,69
West Virginia,196907,73.3
West Virginia,196908,69.5
West Virginia,196909,62.9
West Virginia,196910,52.5
West Virginia,196911,38.8
West Virginia,196912,27.9
West Virginia,197001,23.2
West Virginia,197002,31
West Virginia,197003,37.8
West Virginia,197004,52.6
West Virginia,197005,63
West Virginia,197006,68
West Virginia,197007,71.3
West Virginia,197008,70.6
West Virginia,197009,68
West Virginia,197010,55.6
West Virginia,197011,42.9
West Virginia,197012,35.3
West Virginia,197101,26.4
West Virginia,197102,32.3
West Virginia,197103,36.6
West Virginia,197104,48.2
West Virginia,197105,56.5
West Virginia,197106,70.1
West Virginia,197107,69.9
West Virginia,197108,68.7
West Virginia,197109,67.3
West Virginia,197110,59.2
West Virginia,197111,41.3
West Virginia,197112,41.6
West Virginia,197201,33.3
West Virginia,197202,29.8
West Virginia,197203,39.9
West Virginia,197204,49.9
West Virginia,197205,59.8
West Virginia,197206,62.9
West Virginia,197207,70.7
West Virginia,197208,69.5
West Virginia,197209,65.5
West Virginia,197210,50
West Virginia,197211,40.5
West Virginia,197212,38.6
West Virginia,197301,31
West Virginia,197302,31.7
West Virginia,197303,48.7
West Virginia,197304,49.6
West Virginia,197305,57.3
West Virginia,197306,70
West Virginia,197307,71.7
West Virginia,197308,71.4
West Virginia,197309,66.5
West Virginia,197310,56
West Virginia,197311,43.8
West Virginia,197312,34.5
West Virginia,197401,39.2
West Virginia,197402,33.3
West Virginia,197403,44.7
West Virginia,197404,52.1
West Virginia,197405,60.2
West Virginia,197406,64.4
West Virginia,197407,70.4
West Virginia,197408,69.9
West Virginia,197409,61.2
West Virginia,197410,49.8
West Virginia,197411,42.9
West Virginia,197412,33.7
West Virginia,197501,33.6
West Virginia,197502,35.3
West Virginia,197503,38.2
West Virginia,197504,46.6
West Virginia,197505,63.5
West Virginia,197506,68.4
West Virginia,197507,71
West Virginia,197508,72.9
West Virginia,197509,61.8
West Virginia,197510,55.4
West Virginia,197511,45.8
West Virginia,197512,34.6
West Virginia,197601,27.2
West Virginia,197602,40
West Virginia,197603,46.7
West Virginia,197604,51.2
West Virginia,197605,57.3
West Virginia,197606,68.2
West Virginia,197607,69
West Virginia,197608,67.2
West Virginia,197609,60.9
West Virginia,197610,47.3
West Virginia,197611,34.7
West Virginia,197612,28
West Virginia,197701,16.1
West Virginia,197702,29.4
West Virginia,197703,45.3
West Virginia,197704,53.9
West Virginia,197705,63
West Virginia,197706,65
West Virginia,197707,73.1
West Virginia,197708,71
West Virginia,197709,66.7
West Virginia,197710,50.2
West Virginia,197711,45.3
West Virginia,197712,31.5
West Virginia,197801,21.7
West Virginia,197802,20.9
West Virginia,197803,38
West Virginia,197804,51.6
West Virginia,197805,58.4
West Virginia,197806,67.6
West Virginia,197807,70.9
West Virginia,197808,72.2
West Virginia,197809,67.3
West Virginia,197810,50.6
West Virginia,197811,45.3
West Virginia,197812,34.6
West Virginia,197901,25.4
West Virginia,197902,23.8
West Virginia,197903,43.5
West Virginia,197904,50.7
West Virginia,197905,59.4
West Virginia,197906,65.6
West Virginia,197907,69.5
West Virginia,197908,69.9
West Virginia,197909,63.7
West Virginia,197910,51.1
West Virginia,197911,44.8
West Virginia,197912,34.9
West Virginia,198001,30.9
West Virginia,198002,26.2
West Virginia,198003,37.8
West Virginia,198004,50.2
West Virginia,198005,60.4
West Virginia,198006,65.3
West Virginia,198007,72.9
West Virginia,198008,72.8
West Virginia,198009,66.9
West Virginia,198010,50.2
West Virginia,198011,39.5
West Virginia,198012,32.6
West Virginia,198101,24
West Virginia,198102,33
West Virginia,198103,37.2
West Virginia,198104,55.1
West Virginia,198105,57.6
West Virginia,198106,69.3
West Virginia,198107,71.6
West Virginia,198108,68.6
West Virginia,198109,62.4
West Virginia,198110,50.4
West Virginia,198111,41.3
West Virginia,198112,29.8
West Virginia,198201,25
West Virginia,198202,33.3
West Virginia,198203,42.6
West Virginia,198204,47.3
West Virginia,198205,64.1
West Virginia,198206,65.7
West Virginia,198207,72
West Virginia,198208,67.5
West Virginia,198209,62.5
West Virginia,198210,54.2
West Virginia,198211,45.3
West Virginia,198212,39.9
West Virginia,198301,30.4
West Virginia,198302,33.6
West Virginia,198303,42.5
West Virginia,198304,47.9
West Virginia,198305,57.6
West Virginia,198306,67.3
West Virginia,198307,72.5
West Virginia,198308,73.2
West Virginia,198309,63.6
West Virginia,198310,53.7
West Virginia,198311,43.2
West Virginia,198312,29.2
West Virginia,198401,26.1
West Virginia,198402,37.4
West Virginia,198403,36.5
West Virginia,198404,49.4
West Virginia,198405,57.7
West Virginia,198406,70
West Virginia,198407,69.2
West Virginia,198408,70.7
West Virginia,198409,61.1
West Virginia,198410,60
West Virginia,198411,39.6
West Virginia,198412,41.7
West Virginia,198501,23.9
West Virginia,198502,29.8
West Virginia,198503,43.6
West Virginia,198504,54.6
West Virginia,198505,61.6
West Virginia,198506,65.9
West Virginia,198507,70.8
West Virginia,198508,68.9
West Virginia,198509,64.2
West Virginia,198510,56.8
West Virginia,198511,50.6
West Virginia,198512,28.9
West Virginia,198601,28.6
West Virginia,198602,34.5
West Virginia,198603,41.2
West Virginia,198604,53.8
West Virginia,198605,61.1
West Virginia,198606,68.6
West Virginia,198607,73.6
West Virginia,198608,68.6
West Virginia,198609,65.5
West Virginia,198610,54.9
West Virginia,198611,43.6
West Virginia,198612,33.9
West Virginia,198701,29.3
West Virginia,198702,33.2
West Virginia,198703,43
West Virginia,198704,48.7
West Virginia,198705,63.9
West Virginia,198706,69.8
West Virginia,198707,73.8
West Virginia,198708,72.6
West Virginia,198709,64.5
West Virginia,198710,47.6
West Virginia,198711,45.2
West Virginia,198712,36.4
West Virginia,198801,26.4
West Virginia,198802,32
West Virginia,198803,41.9
West Virginia,198804,50.6
West Virginia,198805,59.7
West Virginia,198806,66.7
West Virginia,198807,73.7
West Virginia,198808,74
West Virginia,198809,63.1
West Virginia,198810,46.4
West Virginia,198811,43.5
West Virginia,198812,33
West Virginia,198901,36.8
West Virginia,198902,32.4
West Virginia,198903,44.2
West Virginia,198904,48.8
West Virginia,198905,56.4
West Virginia,198906,68.9
West Virginia,198907,72.2
West Virginia,198908,69.8
West Virginia,198909,64
West Virginia,198910,53.3
West Virginia,198911,42
West Virginia,198912,21.7
West Virginia,199001,38
West Virginia,199002,40.6
West Virginia,199003,46.1
West Virginia,199004,50.8
West Virginia,199005,58.9
West Virginia,199006,67.5
West Virginia,199007,71.5
West Virginia,199008,70.4
West Virginia,199009,64.3
West Virginia,199010,54.3
West Virginia,199011,46.2
West Virginia,199012,38.6
West Virginia,199101,32.6
West Virginia,199102,36.3
West Virginia,199103,43.8
West Virginia,199104,54.4
West Virginia,199105,67.1
West Virginia,199106,69.7
West Virginia,199107,74
West Virginia,199108,71.3
West Virginia,199109,64.3
West Virginia,199110,54.4
West Virginia,199111,41.2
West Virginia,199112,37.1
West Virginia,199201,32.1
West Virginia,199202,37.2
West Virginia,199203,40.8
West Virginia,199204,50.8
West Virginia,199205,57.6
West Virginia,199206,64.6
West Virginia,199207,72.1
West Virginia,199208,67.6
West Virginia,199209,64.2
West Virginia,199210,50.7
West Virginia,199211,43.9
West Virginia,199212,33.6
West Virginia,199301,36.3
West Virginia,199302,30.9
West Virginia,199303,37.8
West Virginia,199304,50.2
West Virginia,199305,60.8
West Virginia,199306,67.6
West Virginia,199307,74.6
West Virginia,199308,72.3
West Virginia,199309,64.6
West Virginia,199310,51.6
West Virginia,199311,43
West Virginia,199312,32.7
West Virginia,199401,24
West Virginia,199402,33.9
West Virginia,199403,40.5
West Virginia,199404,54.7
West Virginia,199405,55.4
West Virginia,199406,70.7
West Virginia,199407,72.7
West Virginia,199408,68.9
West Virginia,199409,62.1
West Virginia,199410,52.2
West Virginia,199411,47.8
West Virginia,199412,38.6
West Virginia,199501,32.4
West Virginia,199502,30
West Virginia,199503,44.3
West Virginia,199504,51
West Virginia,199505,59.2
West Virginia,199506,68.7
West Virginia,199507,73.1
West Virginia,199508,74.9
West Virginia,199509,62.6
West Virginia,199510,55
West Virginia,199511,38.2
West Virginia,199512,29.5
West Virginia,199601,29.5
West Virginia,199602,31.9
West Virginia,199603,36.2
West Virginia,199604,50.6
West Virginia,199605,60.6
West Virginia,199606,69.4
West Virginia,199607,69.3
West Virginia,199608,70
West Virginia,199609,63.2
West Virginia,199610,53.5
West Virginia,199611,37.2
West Virginia,199612,37.5
West Virginia,199701,30.7
West Virginia,199702,38.4
West Virginia,199703,44.6
West Virginia,199704,46.7
West Virginia,199705,54.8
West Virginia,199706,66.8
West Virginia,199707,71.8
West Virginia,199708,68.4
West Virginia,199709,62.5
West Virginia,199710,52.6
West Virginia,199711,39.7
West Virginia,199712,34.8
West Virginia,199801,37.6
West Virginia,199802,39
West Virginia,199803,42.6
West Virginia,199804,52.4
West Virginia,199805,63.4
West Virginia,199806,68
West Virginia,199807,71.6
West Virginia,199808,71.6
West Virginia,199809,67.7
West Virginia,199810,54.4
West Virginia,199811,44
West Virginia,199812,38.4
West Virginia,199901,34.5
West Virginia,199902,36.3
West Virginia,199903,36.8
West Virginia,199904,54.3
West Virginia,199905,60.8
West Virginia,199906,69.3
West Virginia,199907,75.3
West Virginia,199908,70.4
West Virginia,199909,63.3
West Virginia,199910,52.3
West Virginia,199911,47.6
West Virginia,199912,35.4
West Virginia,200001,29.5
West Virginia,200002,39
West Virginia,200003,46.1
West Virginia,200004,51
West Virginia,200005,62.9
West Virginia,200006,69.8
West Virginia,200007,69
West Virginia,200008,69.5
West Virginia,200009,63.3
West Virginia,200010,55.2
West Virginia,200011,40.4
West Virginia,200012,25.6
West Virginia,200101,29.4
West Virginia,200102,38
West Virginia,200103,37.3
West Virginia,200104,54.6
West Virginia,200105,61
West Virginia,200106,67.8
West Virginia,200107,69.4
West Virginia,200108,72.5
West Virginia,200109,62.2
West Virginia,200110,52.3
West Virginia,200111,47.9
West Virginia,200112,39.9
West Virginia,200201,35
West Virginia,200202,36.7
West Virginia,200203,42.8
West Virginia,200204,54.1
West Virginia,200205,57.9
West Virginia,200206,70
West Virginia,200207,73.6
West Virginia,200208,72.8
West Virginia,200209,67.5
West Virginia,200210,54.5
West Virginia,200211,41.2
West Virginia,200212,32.7
West Virginia,200301,25.5
West Virginia,200302,30.5
West Virginia,200303,45
West Virginia,200304,53.4
West Virginia,200305,59.8
West Virginia,200306,65.1
West Virginia,200307,71.2
West Virginia,200308,72.4
West Virginia,200309,63.6
West Virginia,200310,51.9
West Virginia,200311,47.8
West Virginia,200312,32.8
West Virginia,200401,27.5
West Virginia,200402,32.8
West Virginia,200403,44.8
West Virginia,200404,52
West Virginia,200405,65.9
West Virginia,200406,67.6
West Virginia,200407,71.1
West Virginia,200408,68.8
West Virginia,200409,65.6
West Virginia,200410,55.2
West Virginia,200411,46.9
West Virginia,200412,34.4
West Virginia,200501,34.5
West Virginia,200502,36
West Virginia,200503,37.6
West Virginia,200504,53.1
West Virginia,200505,56.3
West Virginia,200506,70.3
West Virginia,200507,74.1
West Virginia,200508,73.8
West Virginia,200509,67.3
West Virginia,200510,55.1
West Virginia,200511,45
West Virginia,200512,30
West Virginia,200601,39.4
West Virginia,200602,33
West Virginia,200603,41.2
West Virginia,200604,55.7
West Virginia,200605,57.7
West Virginia,200606,66.6
West Virginia,200607,72.3
West Virginia,200608,73.1
